"city","country","pop2026","pop2025","popGrowth","latitude","longitude","isValidCity","slug"
"Ahiri","India",14384,,,19.4139,80.0036,false,
"Dewa","India",14375,,,27.0362,81.1669,false,
"Palavakkam","India",14369,,,12.9535,80.2572,false,
"Chinchani","India",14357,,,19.8746,72.6851,false,
"Ahwa","India",14321,,,20.7572,73.6863,false,
"Salon","India",14312,,,26.0286,81.454,false,
"Ambahta","India",14303,,,29.8571,77.3358,false,
"Nazira","India",14302,,,26.9165,94.7361,false,
"Buguda","India",14297,,,19.8081,84.7908,false,
"Bansgaon","India",14282,,,26.5503,83.345,false,
"Kankipadu","India",14249,,,16.4353,80.7672,false,
"Tal","India",14244,,,23.7198,75.3851,false,
"Mudukulattur","India",14229,,,9.34169,78.5139,false,
"Ikauna","India",14217,,,27.531,81.9692,false,
"Bakewar","India",14217,,,26.6623,79.1762,false,
"Sanwer","India",14215,,,22.9741,75.8271,false,
"Mailani","India",14212,,,28.2909,80.3438,false,
"Kaveripatnam","India",14208,,,12.4219,78.2188,false,
"Razole","India",14204,,,16.4761,81.8391,false,
"Devadanappatti","India",14190,,,10.1467,77.6439,false,
"Thiruvidaimaruthur","India",14183,,,10.9986,79.4523,false,
"Kyelang","India",14182,,,32.5717,77.0245,false,
"Dharampuri","India",14178,,,22.1495,75.3444,false,
"Chirgaon","India",14147,,,25.572,78.8143,false,
"Shankargarh","India",14137,,,25.182,81.6177,false,
"Nirsa","India",14124,,,23.7844,86.7069,false,
"Patan","India",14122,,,23.2864,79.6896,false,
"Turuvekere","India",14115,,,13.1637,76.6664,false,
"Chorhat","India",14101,,,24.4274,81.6695,false,
"Haldibari","India",14099,,,26.3389,88.7822,false,
"Olpad","India",14091,,,21.3365,72.7516,false,
"Sathankulam","India",14084,,,8.44164,77.9135,false,
"Kuchinda","India",14081,,,21.7436,84.3485,false,
"Moth","India",14077,,,25.726,78.9503,false,
"Shergarh","India",14076,,,28.6513,79.3681,false,
"Jejuri","India",14063,,,18.2766,74.1601,false,
"Alampur","India",14060,,,15.8799,78.1335,false,
"Simaria","India",14045,,,24.795,81.152,false,
"Lakhipur","India",14045,,,26.03,90.3061,false,
"Kirakat","India",14034,,,25.6374,82.916,false,
"Ghiror","India",14011,,,27.1891,78.7931,false,
"Kharhial","India",14007,,,20.2885,82.7606,false,
"Rajapur","India",13962,,,25.3873,81.1513,false,
"Ramkola","India",13949,,,26.9017,83.8376,false,
"Rabupura","India",13949,,,28.2515,77.6025,false,
"Goshaingaon","India",13933,,,26.4395,89.9631,false,
"Soalkuchi","India",13917,,,26.1681,91.5711,false,
"Kotwa","India",13916,,,25.0308,81.3191,false,
"Majitha","India",13900,,,31.7571,74.9589,false,
"Ziro","India",13893,,,27.595,93.8385,false,
"Pandaria","India",13875,,,22.225,81.4099,false,
"Joshimath","India",13865,,,30.5554,79.5644,false,
"Amloh","India",13859,,,30.6084,76.232,false,
"Kargil","India",13838,,,34.5577,76.1262,false,
"Dirba","India",13838,,,30.0722,75.9961,false,
"Allahganj","India",13824,,,27.5454,79.6871,false,
"Betma","India",13817,,,22.6865,75.6146,false,
"Vettavalam","India",13808,,,12.1077,79.2452,false,
"Kharela","India",13798,,,25.5428,79.8123,false,
"Talbahat","India",13789,,,25.0436,78.4344,false,
"Kadaura","India",13784,,,25.9854,79.8384,false,
"Solap","India",13751,,,22.1278,88.1586,false,
"Iglas","India",13746,,,27.711,77.9397,false,
"Heggadadevankote","India",13733,,,12.0881,76.3296,false,
"Vandalur","India",13715,,,12.8924,80.0808,false,
"Amethi","India",13684,,,26.157,81.8052,false,
"Tekanpur","India",13681,,,25.994,78.2832,false,
"Pratapgarh","India",13672,,,25.8951,81.9424,false,
"Kalanaur","India",13671,,,32.0123,75.1506,false,
"Lasalgaon","India",13665,,,20.1427,74.2395,false,
"Curti","India",13662,,,15.4167,74.0167,false,
"Thandla","India",13658,,,23.0096,74.5775,false,
"Ichhawar","India",13656,,,23.0282,77.0173,false,
"Tikri","India",13646,,,29.2291,77.3548,false,
"Sindi","India",13636,,,20.8051,78.8875,false,
"Attayyampatti","India",13627,,,11.5327,78.0536,false,
"Jahanabad","India",13617,,,28.6303,79.7182,false,
"Sirathu","India",13598,,,25.6429,81.3186,false,
"Mahabaleshwar","India",13598,,,17.56,73.4,false,
"Chopan","India",13585,,,24.5195,83.0229,false,
"Gopamau","India",13581,,,27.5347,80.2851,false,
"Shahkot","India",13577,,,31.0817,75.3371,false,
"Rani","India",13572,,,25.3503,73.3089,false,
"Shupiyan","India",13565,,,33.7172,74.8341,false,
"Nagarukhra","India",13548,,,22.941,88.637,false,
"Lohogaon","India",13529,,,18.5992,73.927,false,
"Patiali","India",13515,,,27.6909,78.9982,false,
"Khargapur","India",13506,,,24.823,79.144,false,
"Sasni","India",13498,,,27.7029,78.0828,false,
"Ramnagar","India",13490,,,27.085,81.4057,false,
"Gyanpur","India",13466,,,25.3327,82.4664,false,
"Sitamau","India",13441,,,24.0147,75.3532,false,
"Bhadarwah","India",13429,,,32.9794,75.7172,false,
"Rajnagar","India",13390,,,24.8893,79.9118,false,
"Garhi Pukhta","India",13381,,,29.5498,77.3088,false,
"Dergaon","India",13366,,,26.7,93.9667,false,
"Mandal","India",13345,,,23.2887,71.9185,false,
"Malkapur","India",13343,,,16.92,73.9347,false,
"Kamuthi","India",13342,,,9.40732,78.3734,false,
"Khaga","India",13338,,,25.7722,81.1039,false,
"Khailar","India",13334,,,25.3413,78.5313,false,
"Bawal","India",13318,,,28.0718,76.5831,false,
"Kalagarh Project Colony","India",13298,,,29.4778,78.7845,false,
"Petlawad","India",13260,,,23.011,74.7977,false,
"Amarwara","India",13258,,,22.2978,79.1694,false,
"Tral","India",13255,,,33.9271,75.1159,false,
"Bilariaganj","India",13244,,,26.1959,83.2269,false,
"Tirumullaivasal","India",13234,,,11.24,79.8371,false,
"Kombai","India",13209,,,9.84745,77.296,false,
"Manoharpur","India",13189,,,22.3746,85.1923,false,
"Kharkhauda","India",13189,,,28.8364,77.7416,false,
"Kodala","India",13187,,,19.6243,84.9408,false,
"Bikapur","India",13177,,,26.5953,82.1327,false,
"Goshainganj","India",13176,,,26.5711,82.3809,false,
"Amanganj","India",13167,,,24.4266,80.0358,false,
"Nurmahal","India",13154,,,31.0966,75.5939,false,
"Lanja","India",13121,,,16.8609,73.5499,false,
"Gurdaha","India",13103,,,22.7347,88.7594,false,
"Gurh","India",13102,,,24.5026,81.5004,false,
"Chandia","India",13099,,,23.6565,80.7091,false,
"Kanor","India",13089,,,24.4344,74.2655,false,
"Ashti","India",13084,,,19.3767,76.2252,false,
"Pawai","India",13083,,,24.2663,80.162,false,
"Shahpur","India",13066,,,23.8937,79.0507,false,
"Dhemaji","India",13058,,,27.4833,94.5833,false,
"Birbhaddar","India",13058,,,30.0712,78.2819,false,
"Vikasnagar","India",13055,,,30.4694,77.7728,false,
"Kodumudi","India",13053,,,11.0775,77.8836,false,
"Quepem","India",13041,,,15.2128,74.0772,false,
"Dankaur","India",13020,,,28.3512,77.5551,false,
"Bijni","India",12990,,,26.4959,90.703,false,
"Khusropur","India",12976,,,25.4817,85.3849,false,
"Madanpur","India",12959,,,23.0059,88.4917,false,
"Raja Sansi","India",12957,,,31.7202,74.8008,false,
"Bali Chak","India",12957,,,22.3648,87.553,false,
"Ettaiyapuram","India",12956,,,9.14405,77.9907,false,
"Simga","India",12944,,,21.6281,81.7038,false,
"Makhu","India",12886,,,31.1033,74.9963,false,
"Lakhipur","India",12871,,,24.7928,93.0091,false,
"Shahpur","India",12867,,,22.1561,70.7707,false,
"Lormi","India",12857,,,22.2743,81.7018,false,
"Mohanur","India",12846,,,11.0594,78.1396,false,
"Raghudebbati","India",12833,,,22.5256,88.1958,false,
"Basugaon","India",12832,,,26.4674,90.4195,false,
"Bandora","India",12819,,,15.4082,73.9813,false,
"Shahpura","India",12813,,,23.1366,79.664,false,
"Bachhrawan","India",12809,,,26.4709,81.1158,false,
"Akhnur","India",12802,,,32.8667,74.7333,false,
"Dudhi","India",12742,,,24.2136,83.2407,false,
"Dudhani","India",12735,,,17.3579,76.3669,false,
"Kurara","India",12730,,,25.9805,79.9898,false,
"Vansada","India",12703,,,20.7582,73.3639,false,
"Shirwal","India",12703,,,18.1506,73.9779,false,
"Omalur","India",12701,,,11.741,78.0456,false,
"Tendukheda","India",12698,,,23.3962,79.5395,false,
"Nuh","India",12698,,,28.103,77.0014,false,
"Dostpur","India",12688,,,26.2749,82.4709,false,
"Murud","India",12665,,,18.3282,72.9621,false,
"Saraikela","India",12663,,,22.6996,85.9313,false,
"Sachin","India",12662,,,21.0872,72.8815,false,
"Perya","India",12659,,,11.8333,75.8541,false,
"Muri","India",12656,,,23.3707,85.8624,false,
"Pendra","India",12637,,,22.7755,81.9597,false,
"Khem Karan","India",12637,,,31.1444,74.5594,false,
"Khudaganj","India",12636,,,28.1461,79.7147,false,
"Sonegaon","India",12614,,,20.6292,78.6921,false,
"Sirsa","India",12608,,,25.2634,82.0919,false,
"Tattayyangarpettai","India",12604,,,11.1242,78.4492,false,
"Malkera","India",12591,,,23.7821,86.2877,false,
"Mairang","India",12586,,,25.5616,91.636,false,
"Tosham","India",12528,,,28.8699,75.9165,false,
"Hansot","India",12525,,,21.585,72.8076,false,
"Dongargaon","India",12505,,,20.9717,80.8508,false,
"Mangawan","India",12503,,,24.6675,81.5464,false,
"Vengurla","India",12498,,,15.8612,73.6318,false,
"Vedasandur","India",12493,,,10.531,77.9502,false,
"Rahon","India",12485,,,31.0527,76.1191,false,
"Gandai","India",12475,,,21.6667,81.1001,false,
"Iluppur","India",12471,,,10.5135,78.6236,false,
"Navelim","India",12469,,,15.5333,73.9833,false,
"Thirukattupalli","India",12465,,,10.8443,78.9565,false,
"Kankon","India",12444,,,15.027,74.0462,false,
"Sayalkudi","India",12415,,,9.16925,78.447,false,
"Seven Pagodas","India",12415,,,12.6209,80.1933,false,
"Loharu","India",12410,,,28.4299,75.8078,false,
"Wadgaon","India",12373,,,18.7392,73.6395,false,
"Karambakkudi","India",12371,,,10.4587,79.141,false,
"Srimushnam","India",12364,,,11.4012,79.4038,false,
"Vinchia","India",12355,,,22.2103,71.3797,false,
"Radaur","India",12328,,,30.0271,77.1518,false,
"Harduaganj","India",12328,,,27.9436,78.1579,false,
"Suchindram","India",12316,,,8.15442,77.467,false,
"Odlabari","India",12311,,,26.8364,88.6294,false,
"Mursan","India",12310,,,27.5779,77.9409,false,
"Captainganj","India",12299,,,26.9264,83.7133,false,
"Barjora","India",12294,,,23.4275,87.2904,false,
"Sikandra","India",12289,,,26.3672,79.6298,false,
"Deori","India",12286,,,21.45,82.6167,false,
"Mulanur","India",12264,,,10.7943,77.7115,false,
"Amethi","India",12206,,,28.0167,81.05,false,
"Patan","India",12155,,,17.3751,73.9014,false,
"Barhi","India",12136,,,23.9033,80.8152,false,
"Satwas","India",12115,,,22.5363,76.6845,false,
"Kumaralingam","India",12093,,,10.4894,77.3499,false,
"Jawhar","India",12082,,,19.9121,73.2268,false,
"Sankheda","India",12077,,,22.1702,73.5782,false,
"Saurikh","India",12055,,,27.0305,79.4881,false,
"Hata","India",12050,,,26.7412,83.7453,false,
"Mandleshwar","India",12049,,,22.176,75.66,false,
"Kharar","India",12049,,,22.7221,87.6782,false,
"Baloda","India",12038,,,22.1389,82.4817,false,
"Yelbarga","India",12023,,,15.6154,76.0118,false,
"Kati","India",12022,,,17.9614,75.8889,false,
"Balimila","India",12008,,,18.2517,82.1066,false,
"Etikoppaka","India",12000,,,17.5,82.7333,false,
"Colva","India",12000,,,15.2798,73.9229,false,
"Dayapar","India",12000,,,23.6337,68.9019,false,
"Karumbakkam","India",11992,,,12.702,80.0911,false,
"Cavelossim","India",11983,,,15.1726,73.9419,false,
"Kanodar","India",11953,,,24.0893,72.3935,false,
"Bolanikhodan","India",11942,,,22.1131,85.3364,false,
"Rajur","India",11934,,,20.1109,78.8931,false,
"Kaintragarh","India",11918,,,20.7211,84.5351,false,
"Delvada","India",11912,,,20.7754,71.0465,false,
"Uklana","India",11908,,,29.5112,75.8782,false,
"Amarpur","India",11906,,,23.5257,91.6588,false,
"Canacona","India",11900,,,14.9959,74.0506,false,
"Umrala","India",11874,,,21.8435,71.803,false,
"Atraulia","India",11847,,,26.3333,82.9473,false,
"Mallapuram","India",11837,,,11.9823,78.248,false,
"Sirmaur","India",11812,,,24.8365,81.3645,false,
"Ranir Bazar","India",11810,,,23.8346,91.3661,false,
"Pirawa","India",11790,,,24.1551,76.0273,false,
"Gobindapur","India",11781,,,22.5931,88.0914,false,
"Bihpuriagaon","India",11780,,,27.0172,93.9167,false,
"Ponnamaravati","India",11741,,,10.2803,78.536,false,
"Sapatgram","India",11714,,,26.3373,90.1236,false,
"Sanquelim","India",11698,,,15.5642,74.008,false,
"Khallikot","India",11698,,,19.6091,85.0861,false,
"Sumbal","India",11695,,,34.2307,74.6472,false,
"Hosakote","India",11692,,,14.276,77.1683,false,
"Naduvattam","India",11674,,,11.4808,76.5436,false,
"Jainpur","India",11674,,,26.1539,83.3351,false,
"Panamaram","India",11651,,,11.7401,76.0737,false,
"Barela","India",11648,,,23.0968,80.0508,false,
"Bishnah","India",11645,,,32.6106,74.8556,false,
"Pandhana","India",11626,,,21.6982,76.2249,false,
"Papparappatti","India",11617,,,12.2209,78.0592,false,
"Titron","India",11569,,,29.6682,77.3239,false,
"Majholi","India",11553,,,23.5011,79.924,false,
"Valangaiman","India",11550,,,10.8901,79.3932,false,
"Patrasaer","India",11520,,,23.197,87.5332,false,
"Kottaiyur","India",11519,,,10.1096,78.7956,false,
"Dhuwaran","India",11473,,,22.2378,72.7591,false,
"Masila","India",11461,,,22.5808,88.2328,false,
"Maindargi","India",11444,,,17.4574,76.2932,false,
"Uniara","India",11441,,,26.1534,75.2152,false,
"Parnera","India",11434,,,20.561,72.9485,false,
"Aduthurai","India",11433,,,11.0154,79.4809,false,
"Pudur","India",11432,,,12.998,79.1435,false,
"Narayanavanam","India",11432,,,13.4256,79.5888,false,
"Dalmau","India",11432,,,26.0648,81.0298,false,
"Ganjam","India",11429,,,19.3871,85.0508,false,
"Arumbavur","India",11419,,,11.381,78.7297,false,
"Davorlim","India",11417,,,15.2722,73.9924,false,
"Mundi","India",11409,,,22.0669,76.4933,false,
"Alanganallur","India",11400,,,10.047,78.0903,false,
"Lakhna","India",11389,,,26.6482,79.1477,false,
"Gua","India",11388,,,22.2136,85.3877,false,
"Mangalam","India",11379,,,9.76473,78.6404,false,
"Faridnagar","India",11371,,,28.7692,77.6293,false,
"Bagra","India",11364,,,23.7333,86.3167,false,
"Baragaon","India",11362,,,25.4294,82.8171,false,
"Ghogha","India",11361,,,21.6881,72.2763,false,
"Rampura","India",11347,,,26.3497,79.1823,false,
"Kelamangalam","India",11328,,,12.6031,77.8519,false,
"Yol","India",11314,,,32.1642,76.1962,false,
"Ilampillai","India",11308,,,11.6066,78.0068,false,
"Kurud","India",11290,,,20.8307,81.7221,false,
"Akodia","India",11278,,,23.3803,76.5987,false,
"Rambha","India",11276,,,19.5167,85.1,false,
"Sinor","India",11267,,,21.9112,73.3397,false,
"Idukki","India",11248,,,9.85,76.9667,false,
"Anandnagar","India",11220,,,27.1006,83.2716,false,
"Chandur","India",11220,,,17.8745,78.1002,false,
"Barghat","India",11219,,,22.0306,79.7328,false,
"Sadat","India",11211,,,25.6712,83.3027,false,
"Barkhera Kalan","India",11209,,,28.4521,79.8065,false,
"Chandla","India",11195,,,25.0715,80.1929,false,
"Pansemal","India",11183,,,21.6598,74.6994,false,
"Dohrighat","India",11180,,,26.2722,83.5092,false,
"Puliyur","India",11174,,,10.6337,78.8414,false,
"Digapahandi","India",11166,,,19.3727,84.5718,false,
"Lakshettipet","India",11162,,,18.8667,79.2167,false,
"Bahsuma","India",11157,,,29.2006,77.9722,false,
"Chechat","India",11138,,,24.7667,75.8833,false,
"Badarwas","India",11133,,,24.9752,77.5649,false,
"Chhutmalpur","India",11127,,,30.0321,77.7533,false,
"Bisenda Buzurg","India",11100,,,25.4035,80.6189,false,
"Cherrapunji","India",11090,,,25.3009,91.6962,false,
"Cheyyur","India",11060,,,12.3495,80.003,false,
"Chikitigarh","India",11055,,,19.2023,84.6145,false,
"Saitlaw","India",11043,,,23.9719,92.5745,false,
"Kattupputtur","India",11040,,,10.9938,78.2193,false,
"Badarpur","India",11028,,,24.8685,92.5961,false,
"Satrikh","India",11023,,,26.8605,81.1957,false,
"Pandatarai","India",11000,,,22.1871,81.3281,false,
"Sargur","India",10983,,,11.9997,76.3961,false,
"Jiran","India",10982,,,24.3087,74.8909,false,
"Mandawar","India",10979,,,27.8637,76.55,false,
"Shahapur","India",10965,,,19.4523,73.3257,false,
"Govindgarh","India",10955,,,27.5042,76.9994,false,
"Lala","India",10942,,,24.5542,92.6159,false,
"Gola Bazar","India",10936,,,26.3446,83.353,false,
"Kesabpur","India",10921,,,22.9683,88.2628,false,
"Daurala","India",10915,,,29.1134,77.7047,false,
"Gangavalli","India",10905,,,11.4983,78.6497,false,
"Gudlavalleru","India",10902,,,16.35,81.05,false,
"Kheri Sampla","India",10891,,,28.7781,76.7756,false,
"Narasingapuram","India",10875,,,13.6076,79.3165,false,
"Nagothana","India",10866,,,18.5422,73.1349,false,
"Udayagiri","India",10865,,,20.1242,84.3687,false,
"Paliyad","India",10862,,,22.2576,71.5602,false,
"Viraganur","India",10854,,,11.4761,78.7355,false,
"Jobner","India",10828,,,26.9726,75.3875,false,
"Sonamura","India",10821,,,23.4755,91.2659,false,
"Kanina Khas","India",10815,,,28.3309,76.311,false,
"Sailana","India",10810,,,23.4622,74.9232,false,
"Hajan","India",10800,,,34.299,74.6168,false,
"Ajjampur","India",10795,,,13.7279,76.0068,false,
"Baikunthpur","India",10790,,,23.2621,82.5605,false,
"Jobat","India",10785,,,22.416,74.5683,false,
"Gangaikondan","India",10779,,,8.85785,77.7802,false,
"Allapalli","India",10772,,,19.4317,80.0638,false,
"Bagli","India",10764,,,22.6412,76.3488,false,
"Nawabganj","India",10758,,,26.4972,80.3093,false,
"Chhachhrauli","India",10751,,,30.2449,77.3603,false,
"Kalinagar","India",10728,,,28.6202,80.0815,false,
"Manavalakurichi","India",10720,,,8.14776,77.3055,false,
"Rajapur","India",10718,,,16.6568,73.517,false,
"Rehti","India",10716,,,22.7378,77.434,false,
"Ramanuj Ganj","India",10701,,,23.8064,83.6998,false,
"Parshadepur","India",10690,,,26.0735,81.4921,false,
"Kavaratti","India",10688,,,10.5669,72.642,false,
"Ranapur","India",10675,,,22.647,74.5212,false,
"Bhulath Gharbi","India",10669,,,31.5428,75.5076,false,
"patamda","India",10655,,,24.3,85.4167,false,
"Periyapatti","India",10647,,,10.7581,77.2709,false,
"Dhana","India",10641,,,23.747,78.8623,false,
"Buriya","India",10641,,,30.1591,77.3581,false,
"Kulattur","India",10632,,,9.0032,78.1928,false,
"Serula","India",10631,,,15.5477,73.8433,false,
"Talgram","India",10629,,,27.0475,79.6481,false,
"Alangudi","India",10617,,,10.3606,78.9849,false,
"Bithur","India",10602,,,26.6066,80.271,false,
"Sarai Ekdil","India",10594,,,26.7444,79.0935,false,
"Trimbak","India",10590,,,19.9327,73.5291,false,
"Naliya","India",10587,,,23.2606,68.8266,false,
"Wallajahbad","India",10543,,,12.7904,79.8236,false,
"Baldev","India",10536,,,27.4068,77.8221,false,
"Madhogarh","India",10530,,,26.2752,79.1859,false,
"Mallur","India",10524,,,11.5442,78.1408,false,
"Pavuluru","India",10524,,,15.8529,80.1647,false,
"Meghraj","India",10498,,,23.4981,73.5135,false,
"Solim","India",10480,,,15.6152,73.7674,false,
"Marandahalli","India",10480,,,12.3883,78.0032,false,
"Vikravandi","India",10449,,,12.0369,79.546,false,
"Nandgaon","India",10449,,,27.711,77.3865,false,
"Mohgaon","India",10446,,,21.6394,78.7364,false,
"Banposh","India",10430,,,22.2483,84.8104,false,
"Adalaj","India",10423,,,23.1645,72.5811,false,
"Beniganj","India",10418,,,27.2929,80.4436,false,
"Revadanda","India",10416,,,18.5536,72.9256,false,
"Gariaband","India",10416,,,20.6332,82.0622,false,
"Tindwari","India",10406,,,25.6174,80.5272,false,
"Nagireddipalli","India",10392,,,14.2701,79.1013,false,
"Isagarh","India",10365,,,24.8391,77.8827,false,
"Amanpur","India",10362,,,27.7122,78.7379,false,
"Belaguntha","India",10360,,,19.8825,84.638,false,
"Kushalgarh","India",10349,,,23.199,74.4507,false,
"Nyamti","India",10338,,,14.1487,75.5764,false,
"Niwari","India",10330,,,28.8761,77.5382,false,
"Muragacha","India",10324,,,23.5363,88.3942,false,
"Madhoganj","India",10299,,,27.1181,80.1406,false,
"Pullambadi","India",10288,,,10.9411,78.9104,false,
"Kishangarh","India",10288,,,27.8189,76.7297,false,
"Vartej","India",10271,,,21.7395,72.0655,false,
"Harrai","India",10250,,,22.6143,79.2221,false,
"Nalagarh","India",10249,,,31.0417,76.7228,false,
"Bahua","India",10243,,,25.8394,80.6226,false,
"Narayangarh","India",10233,,,24.2708,75.0501,false,
"Chichli","India",10225,,,22.8336,78.8261,false,
"Benaulim","India",10224,,,15.2643,73.9281,false,
"Chinnasekkadu","India",10220,,,13.1609,80.2573,false,
"Tori-Fatehpur","India",10210,,,25.455,79.1143,false,
"Govindgarh","India",10193,,,24.3785,81.2964,false,
"Khonsa","India",10187,,,27.0167,95.5667,false,
"Nannilam","India",10180,,,10.8793,79.6106,false,
"Baikunthpur","India",10179,,,24.7277,81.4098,false,
"Tankara","India",10175,,,22.6562,70.7495,false,
"Begowal","India",10175,,,31.6115,75.5213,false,
"Kiranur","India",10133,,,10.5699,78.7868,false,
"Sirpur","India",10116,,,19.4795,79.5756,false,
"Mirik","India",10109,,,26.8882,88.1901,false,
"Manohar Thana","India",10100,,,24.24,76.8018,false,
"Farrukhnagar","India",10091,,,28.4475,76.8239,false,
"Partapur","India",10080,,,23.5928,74.174,false,
"Kalavai","India",10057,,,12.7703,79.42,false,
"Jahangirpur","India",10042,,,28.1792,77.705,false,
"Jagnair","India",10023,,,26.8636,77.6023,false,
"Alampur","India",10018,,,26.0251,78.797,false,
"Udpura","India",10014,,,24.7335,75.9751,false,
"Kayattar","India",10007,,,8.94834,77.7742,false,
